asset_id,kind,file,origin,tool,licence,notes
icon/numbers,sprite,Art/Resources/ECArt/icons.png#icon/numbers,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/pause,sprite,Art/Resources/ECArt/icons.png#icon/pause,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/arc_conductive_chill,sprite,Art/Resources/ECArt/icons.png#icon/perk/arc_conductive_chill,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/arc_forked_bolt,sprite,Art/Resources/ECArt/icons.png#icon/perk/arc_forked_bolt,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/arc_overcharged_crown,sprite,Art/Resources/ECArt/icons.png#icon/perk/arc_overcharged_crown,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/arc_static_mark,sprite,Art/Resources/ECArt/icons.png#icon/perk/arc_static_mark,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/arc_thunderclap,sprite,Art/Resources/ECArt/icons.png#icon/perk/arc_thunderclap,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/bone_armour_break,sprite,Art/Resources/ECArt/icons.png#icon/perk/bone_armour_break,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/bone_barbed_bolts,sprite,Art/Resources/ECArt/icons.png#icon/perk/bone_barbed_bolts,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/bone_double_nock,sprite,Art/Resources/ECArt/icons.png#icon/perk/bone_double_nock,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/bone_executioner,sprite,Art/Resources/ECArt/icons.png#icon/perk/bone_executioner,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/bone_heavy_quarrels,sprite,Art/Resources/ECArt/icons.png#icon/perk/bone_heavy_quarrels,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/ember_cinder_spread,sprite,Art/Resources/ECArt/icons.png#icon/perk/ember_cinder_spread,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/ember_furnace_heart,sprite,Art/Resources/ECArt/icons.png#icon/perk/ember_furnace_heart,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/ember_lingering_embers,sprite,Art/Resources/ECArt/icons.png#icon/perk/ember_lingering_embers,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/ember_molten_shell,sprite,Art/Resources/ECArt/icons.png#icon/perk/ember_molten_shell,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/ember_wildfire_pact,sprite,Art/Resources/ECArt/icons.png#icon/perk/ember_wildfire_pact,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/frost_brittle_armour,sprite,Art/Resources/ECArt/icons.png#icon/perk/frost_brittle_armour,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/frost_deep_chill,sprite,Art/Resources/ECArt/icons.png#icon/perk/frost_deep_chill,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/frost_frozen_oath,sprite,Art/Resources/ECArt/icons.png#icon/perk/frost_frozen_oath,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/frost_shatter,sprite,Art/Resources/ECArt/icons.png#icon/perk/frost_shatter,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/frost_winter_ring,sprite,Art/Resources/ECArt/icons.png#icon/perk/frost_winter_ring,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/gravity_crushing_centre,sprite,Art/Resources/ECArt/icons.png#icon/perk/gravity_crushing_centre,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/gravity_event_horizon,sprite,Art/Resources/ECArt/icons.png#icon/perk/gravity_event_horizon,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/gravity_falling_star,sprite,Art/Resources/ECArt/icons.png#icon/perk/gravity_falling_star,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/gravity_unstable_singularity,sprite,Art/Resources/ECArt/icons.png#icon/perk/gravity_unstable_singularity,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/gravity_wider_orbit,sprite,Art/Resources/ECArt/icons.png#icon/perk/gravity_wider_orbit,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/ward_guardian_pact,sprite,Art/Resources/ECArt/icons.png#icon/perk/ward_guardian_pact,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/ward_last_thread,sprite,Art/Resources/ECArt/icons.png#icon/perk/ward_last_thread,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/ward_mending_purr,sprite,Art/Resources/ECArt/icons.png#icon/perk/ward_mending_purr,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/ward_reflective_fur,sprite,Art/Resources/ECArt/icons.png#icon/perk/ward_reflective_fur,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/perk/ward_reinforced_barrier,sprite,Art/Resources/ECArt/icons.png#icon/perk/ward_reinforced_barrier,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/play,sprite,Art/Resources/ECArt/icons.png#icon/play,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/play_ad,sprite,Art/Resources/ECArt/icons.png#icon/play_ad,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/plus,sprite,Art/Resources/ECArt/icons.png#icon/plus,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/profile,sprite,Art/Resources/ECArt/icons.png#icon/profile,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/refresh,sprite,Art/Resources/ECArt/icons.png#icon/refresh,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/regen,sprite,Art/Resources/ECArt/icons.png#icon/regen,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/scroll,sprite,Art/Resources/ECArt/icons.png#icon/scroll,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/settings,sprite,Art/Resources/ECArt/icons.png#icon/settings,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/sfx,sprite,Art/Resources/ECArt/icons.png#icon/sfx,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/shake_off,sprite,Art/Resources/ECArt/icons.png#icon/shake_off,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/shield,sprite,Art/Resources/ECArt/icons.png#icon/shield,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/shop,sprite,Art/Resources/ECArt/icons.png#icon/shop,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/skull,sprite,Art/Resources/ECArt/icons.png#icon/skull,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/snowflake,sprite,Art/Resources/ECArt/icons.png#icon/snowflake,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/spark,sprite,Art/Resources/ECArt/icons.png#icon/spark,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/speed1,sprite,Art/Resources/ECArt/icons.png#icon/speed1,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/speed2,sprite,Art/Resources/ECArt/icons.png#icon/speed2,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/star,sprite,Art/Resources/ECArt/icons.png#icon/star,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/star_burst,sprite,Art/Resources/ECArt/icons.png#icon/star_burst,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/star_empty,sprite,Art/Resources/ECArt/icons.png#icon/star_empty,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/storm_shard,sprite,Art/Resources/ECArt/icons.png#icon/storm_shard,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/swap,sprite,Art/Resources/ECArt/icons.png#icon/swap,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/sword,sprite,Art/Resources/ECArt/icons.png#icon/sword,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/target_nearest,sprite,Art/Resources/ECArt/icons.png#icon/target_nearest,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/target_ranged,sprite,Art/Resources/ECArt/icons.png#icon/target_ranged,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/target_strongest,sprite,Art/Resources/ECArt/icons.png#icon/target_strongest,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/trophy,sprite,Art/Resources/ECArt/icons.png#icon/trophy,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/up_arrow,sprite,Art/Resources/ECArt/icons.png#icon/up_arrow,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/vibration,sprite,Art/Resources/ECArt/icons.png#icon/vibration,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/warning,sprite,Art/Resources/ECArt/icons.png#icon/warning,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
icon/xp,sprite,Art/Resources/ECArt/icons.png#icon/xp,"original, generated",Tools/art/gen_icons.py:build,project-owned (original),
avatar/arc_light_cat,sprite,Art/Resources/ECArt/portraits.png#avatar/arc_light_cat,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
avatar/calico_cat,sprite,Art/Resources/ECArt/portraits.png#avatar/calico_cat,"original, generated",Tools/art/gen_stations.py:build,project-owned (original),
avatar/hooded_cat,sprite,Art/Resources/ECArt/portraits.png#avatar/hooded_cat,"original, generated",Tools/art/gen_stations.py:build,project-owned (original),
avatar/orange_cat,sprite,Art/Resources/ECArt/portraits.png#avatar/orange_cat,"original, generated",Tools/art/gen_stations.py:build,project-owned (original),
avatar/purple_eyed_cat,sprite,Art/Resources/ECArt/portraits.png#avatar/purple_eyed_cat,"original, generated",Tools/art/gen_stations.py:build,project-owned (original),
avatar/silver_tabby,sprite,Art/Resources/ECArt/portraits.png#avatar/silver_tabby,"original, generated",Tools/art/gen_stations.py:build,project-owned (original),
avatar/skeletal_cat,sprite,Art/Resources/ECArt/portraits.png#avatar/skeletal_cat,"original, generated",Tools/art/gen_stations.py:build,project-owned (original),
avatar/white_cat,sprite,Art/Resources/ECArt/portraits.png#avatar/white_cat,"original, generated",Tools/art/gen_stations.py:build,project-owned (original),
portrait/arc_coil,sprite,Art/Resources/ECArt/portraits.png#portrait/arc_coil,"original, generated",Tools/art/gen_stations.py:build,project-owned (original),
portrait/arc_light_cat,sprite,Art/Resources/ECArt/portraits.png#portrait/arc_light_cat,"original, generated",Tools/art/gen_hero.py:build,project-owned (original),
portrait/bone_ballista,sprite,Art/Resources/ECArt/portraits.png#portrait/bone_ballista,"original, generated",Tools/art/gen_stations.py:build,project-owned (original),
portrait/ember_maw,sprite,Art/Resources/ECArt/portraits.png#portrait/ember_maw,"original, generated",Tools/art/gen_stations.py:build,project-owned (original),
portrait/frost_whisker,sprite,Art/Resources/ECArt/portraits.png#portrait/frost_whisker,"original, generated",Tools/art/gen_stations.py:build,project-owned (original),
portrait/gravity_paw,sprite,Art/Resources/ECArt/portraits.png#portrait/gravity_paw,"original, generated",Tools/art/gen_stations.py:build,project-owned (original),
portrait/king_goldenfang,sprite,Art/Resources/ECArt/portraits.png#portrait/king_goldenfang,"original, generated",Tools/art/gen_bosses.py:build,project-owned (original),
portrait/mother_carrion,sprite,Art/Resources/ECArt/portraits.png#portrait/mother_carrion,"original, generated",Tools/art/gen_bosses.py:build,project-owned (original),
portrait/sir_barkhelm,sprite,Art/Resources/ECArt/portraits.png#portrait/sir_barkhelm,"original, generated",Tools/art/gen_bosses.py:build,project-owned (original),
portrait/ward_lantern,sprite,Art/Resources/ECArt/portraits.png#portrait/ward_lantern,"original, generated",Tools/art/gen_stations.py:build,project-owned (original),
station/arc_coil/t1/fire/0,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t1/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t1/fire/1,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t1/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t1/fire/2,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t1/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t1/fire/3,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t1/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t1/fire/4,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t1/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t1/idle/0,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t1/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t1/idle/1,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t1/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t1/idle/2,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t1/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t1/idle/3,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t1/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t2/fire/0,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t2/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t2/fire/1,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t2/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t2/fire/2,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t2/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t2/fire/3,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t2/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t2/fire/4,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t2/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t2/idle/0,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t2/idle/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t2/idle/1,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t2/idle/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t2/idle/2,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t2/idle/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t2/idle/3,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t2/idle/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t3/fire/0,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t3/fire/0,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t3/fire/1,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t3/fire/1,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t3/fire/2,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t3/fire/2,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t3/fire/3,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t3/fire/3,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
station/arc_coil/t3/fire/4,sprite,Art/Resources/ECArt/stations.png#station/arc_coil/t3/fire/4,"original, generated",Tools/art/gen_stations.py:build_stations,project-owned (original),
